25-11-25 09:11:47.360,25-11-25 09:11:54.504,7143.789,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 09:11:49.543,25-11-25 09:11:54.504,4961.364,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 09:21:54.298,25-11-25 09:22:00.488,6190.494,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 09:21:56.399,25-11-25 09:22:00.488,4089.217,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 09:26:21.458,25-11-25 09:27:04.839,43380.271,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 09:26:23.658,25-11-25 09:27:04.839,41181.126,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 09:29:09.006,25-11-25 09:29:39.358,30352.353,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 09:29:11.182,25-11-25 09:29:39.358,28175.633,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 09:38:52.299,25-11-25 09:39:14.050,21751.013,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 09:38:54.398,25-11-25 09:39:14.050,19652.453,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 09:45:38.328,25-11-25 09:46:47.734,69405.809,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 09:45:40.749,25-11-25 09:46:47.734,66985.184,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 09:50:56.913,25-11-25 09:51:55.320,58407.407,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 09:50:59.150,25-11-25 09:51:55.320,56170.337,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 09:56:04.726,25-11-25 09:56:40.916,36189.367,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 09:56:06.957,25-11-25 09:56:40.916,33959.219,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 10:01:05.332,25-11-25 10:01:38.989,33656.620,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 10:01:07.538,25-11-25 10:01:38.989,31451.462,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 10:16:11.495,25-11-25 10:16:35.180,23685.252,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 10:16:13.687,25-11-25 10:16:35.180,21492.927,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 10:17:54.896,25-11-25 10:18:29.901,35004.644,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 10:17:57.044,25-11-25 10:18:29.901,32857.106,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 10:35:40.968,25-11-25 10:35:47.949,6980.766,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 10:35:43.183,25-11-25 10:35:47.949,4765.512,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 10:38:58.905,25-11-25 10:39:36.232,37327.305,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 10:39:01.161,25-11-25 10:39:36.232,35071.440,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 10:48:57.201,25-11-25 10:49:20.283,23081.812,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 10:48:59.493,25-11-25 10:49:20.283,20789.731,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 11:02:37.105,25-11-25 11:03:00.484,23378.931,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 11:02:39.288,25-11-25 11:03:00.484,21196.073,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 11:17:33.151,25-11-25 11:18:05.277,32126.247,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 11:17:35.387,25-11-25 11:18:05.277,29889.852,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 11:24:06.359,25-11-25 11:24:21.821,15461.342,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 11:24:08.601,25-11-25 11:24:21.821,13219.980,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 11:28:03.920,25-11-25 11:28:33.319,29398.804,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 11:28:06.155,25-11-25 11:28:33.319,27164.450,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
25-11-25 11:31:55.334,25-11-25 11:33:51.593,116259.146,DEFAULT,不需要回原点,"初始化运动控制系统失败:
IP地址为192.168.0.11的Zmotion轴卡初始化失败！失败原因:IP地址为192.168.0.11的Zmotion轴卡初始化失败！错误码为20008，请检查网线是否连接正常！,请检查网线是否连接正常！",未定义,Info
25-11-25 11:31:57.471,25-11-25 11:33:51.593,114122.656,DEFAULT,不需要回原点,没有检测到加密狗，请插入加密狗或查看加密狗是否损坏。,未定义,Info
